date,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2014-06-13,94.849998,132.289993,106.769997,24.700001,127.260002,68.300005,82.800003,27.040001,165.889999,78.07,182.559998,29.870001,102.529999,57.040001,40.369999,100.489998,143.360001,58.240002,41.23,74.620003,29.530001,79.639999,35.029999,95.410004,79.18,116.790001,211.289993,49.18,75.279999,102.650002
2014-06-16,94.370003,132.539993,106.809998,24.530001,128.539993,68.109999,83.300003,26.82,165.850006,78.900002,182.350006,30.01,102.449997,56.869999,40.66,101.099998,143.320007,58.07,41.5,74.550003,29.610001,79.690002,34.98,95.459999,78.0,116.870003,210.240005,49.310001,75.339996,102.919998
2014-06-17,94.660004,132.449997,106.669998,24.5,128.830002,67.789998,83.160004,26.870001,168.220001,80.019997,182.259995,29.950001,101.93,57.419998,40.919998,101.269997,143.690002,58.060001,41.68,75.089996,29.48,79.580002,35.02,95.220001,78.169998,117.010002,210.809998,49.209999,74.989998,102.419998
2014-06-18,95.559998,132.479996,107.480003,24.629999,130.279999,67.889995,83.580002,26.889999,169.860001,80.709999,183.600006,29.93,102.809998,57.779999,41.560001,101.349998,144.330002,58.41,41.650002,76.209999,29.709999,79.790001,35.200001,95.400002,79.209999,117.230003,211.25,49.419998,75.699997,102.730003
2014-06-19,95.07,132.820007,107.25,24.709999,131.990005,67.4,83.769997,26.93,169.729996,80.440002,182.820007,30.09,103.809998,57.299999,41.790001,101.910004,144.490005,58.299999,41.509998,75.639999,29.59,80.239998,35.360001,95.599998,80.510002,117.580002,210.320007,49.470001,75.870003,102.629997
2014-06-20,95.540001,132.100006,109.379997,24.83,132.339996,68.429999,82.82,26.969999,169.839996,80.169998,181.550003,30.200001,105.269997,57.549999,41.689999,101.919998,145.160004,58.919998,41.68,75.099998,29.780001,79.93,35.389999,94.589996,81.410004,117.989998,209.490005,49.389999,75.68,103.830002
2014-06-23,95.510002,130.850006,108.779999,24.700001,132.979996,67.980005,82.760002,26.68,170.240005,80.639999,182.139999,30.23,104.75,58.189999,41.73,101.910004,144.089996,58.5,41.990002,75.449997,29.450001,79.519997,35.389999,94.949997,81.489998,117.129997,209.470001,49.73,75.790001,104.379997
2014-06-24,94.43,129.149994,107.809998,24.530001,131.770004,67.339996,82.68,26.58,168.229996,80.43,180.880005,30.5,104.589996,57.419998,41.849998,101.470001,143.089996,57.919998,41.75,74.980003,29.299999,79.010002,35.290001,94.669998,81.739998,115.68,207.789993,49.279999,75.970001,102.730003
2014-06-25,94.639999,127.059998,108.440002,24.719999,131.229996,67.819996,83.900002,26.42,168.380005,80.529999,180.720001,30.879999,105.760002,57.529999,41.959999,101.610001,143.649994,58.860001,42.029999,76.470001,29.799999,79.32,35.259998,94.860001,82.339996,116.120003,209.059998,49.41,75.620003,102.139999
2014-06-26,94.300003,128.020004,108.519997,24.65,130.919998,67.699996,84.449997,26.290001,168.009995,80.75,180.369995,30.780001,105.650002,57.389999,42.029999,101.510002,143.729996,58.529999,41.720001,76.860001,29.59,78.620003,35.259998,94.410004,82.290001,115.75,208.960007,49.209999,74.910004,102.029999
2014-06-27,94.93,128.539993,108.779999,24.700001,130.360001,65.440001,85.300003,26.43,166.779999,81.129997,181.710007,30.93,104.989998,57.529999,42.189999,101.459999,143.690002,57.529999,42.25,77.68,29.67,79.019997,35.41,93.919998,82.0,116.580002,209.279999,49.32,75.339996,101.209999
2014-06-30,94.870003,127.230003,108.669998,24.85,130.550003,65.440001,85.739998,26.280001,167.440002,80.959999,181.270004,30.9,104.620003,57.619999,42.360001,100.739998,143.240005,57.849998,41.700001,77.550003,29.68,78.589996,35.360001,94.07,81.75,115.449997,210.710007,48.93,75.07,100.68
2014-07-01,95.349998,128.149994,109.169998,25.08,130.539993,65.410003,86.470001,26.4,166.809998,81.82,186.350006,30.98,105.870003,57.57,42.290001,101.0,144.559998,58.509998,41.869999,78.0,30.08,79.279999,35.48,95.209999,81.889999,115.93,214.25,49.369999,75.279999,101.360001
2014-07-02,95.209999,127.620003,109.559998,25.030001,130.229996,65.359997,86.440002,26.610001,166.889999,81.980003,188.389999,30.98,105.860001,56.970001,42.290001,100.529999,145.229996,59.049999,41.900002,77.790001,30.370001,79.559998,35.669998,94.620003,82.489998,115.139999,214.839996,49.66,75.620003,101.57
2014-07-03,95.839996,128.509995,111.080002,25.190001,131.190002,65.800002,86.839996,26.860001,169.460007,82.050003,188.529999,31.139999,105.419998,57.049999,42.23,100.980003,145.410004,59.200001,41.799999,78.449997,30.530001,79.980003,35.84,94.839996,83.349998,115.529999,216.509995,49.709999,75.75,102.589996
2014-07-07,95.400002,129.089996,110.160004,25.23,130.470001,65.639998,86.589996,26.75,167.779999,81.419998,188.039993,31.030001,106.470001,56.669998,42.139999,100.169998,144.910004,58.52,41.990002,78.650002,30.49,80.190002,36.02,94.550003,82.220001,115.099998,216.740005,49.75,76.07,102.650002
2014-07-08,94.57,126.790001,109.459999,25.07,129.899994,65.329999,85.860001,26.370001,164.910004,80.760002,187.220001,30.790001,105.720001,55.759998,41.939999,100.089996,144.559998,58.169998,41.779999,77.669998,30.15,80.559998,35.560001,94.139999,81.93,114.07,215.259995,48.759998,76.650002,102.830002
2014-07-09,94.739998,126.790001,110.139999,25.440001,131.389999,65.040001,87.220001,26.32,164.669998,80.730003,188.419998,30.889999,106.040001,56.02,41.950001,101.07,144.679993,58.549999,41.669998,78.690002,30.049999,81.669998,35.650002,94.699997,82.739998,113.839996,216.160004,48.900002,77.209999,103.550003
2014-07-10,94.459999,126.790001,109.360001,25.440001,130.25,64.940001,86.860001,26.200001,163.419998,79.400002,187.699997,31.26,105.800003,55.560001,42.259998,100.580002,143.889999,58.580002,41.689999,77.5,30.0,81.610001,35.700001,94.300003,82.080002,113.510002,215.539993,49.639999,77.059998,102.57
2014-07-11,94.470001,128.089996,109.959999,25.52,128.470001,64.889999,86.889999,26.549999,164.800003,79.610001,188.0,31.25,105.099998,55.799999,41.970001,100.370003,144.309998,58.439999,42.09,77.290001,30.07,81.160004,35.759998,94.68,82.870003,114.129997,217.0,50.32,76.82,101.739998
2014-07-14,94.540001,129.520004,110.089996,25.440001,129.259995,65.009999,86.760002,26.66,167.0,79.459999,189.860001,31.49,105.379997,56.290001,42.380001,100.470001,145.0,58.18,42.139999,77.949997,30.24,81.32,35.860001,95.559998,84.269997,114.879997,221.029999,50.529999,76.550003,102.68
2014-07-15,94.449997,129.100006,109.849998,25.67,129.259995,64.58,86.150002,26.610001,169.169998,79.860001,188.490005,31.709999,103.279999,58.27,42.099998,100.300003,145.059998,57.91,42.450001,78.029999,30.41,81.260002,36.240002,95.949997,83.900002,114.839996,221.779999,50.709999,76.839996,102.389999
2014-07-16,94.470001,127.419998,111.400002,25.98,130.889999,65.029999,85.349998,27.02,170.470001,79.660004,192.360001,34.650002,102.220001,58.709999,42.119999,99.269997,146.169998,58.150002,44.080002,76.919998,30.959999,80.940002,36.450001,95.620003,83.760002,114.360001,222.669998,50.959999,76.860001,103.769997
2014-07-17,92.989998,125.879997,109.07,25.629999,130.080002,64.889999,85.029999,26.610001,170.139999,79.550003,192.490005,33.700001,100.370003,57.860001,42.02,98.370003,143.539993,57.599998,44.529999,76.529999,30.549999,80.400002,36.029999,94.699997,85.110001,112.769997,217.880005,50.32,76.610001,102.309998
2014-07-18,93.529999,127.639999,110.169998,25.91,130.389999,65.549999,85.809998,26.459999,171.470001,80.080002,192.5,33.700001,101.800003,58.23,42.43,98.989998,144.830002,58.34,44.689999,77.519997,30.73,80.550003,36.169998,95.339996,85.519997,113.57,220.199997,50.75,77.089996,102.730003
2014-07-21,92.879997,128.300003,110.230003,25.85,131.289993,65.539997,85.739998,25.98,171.720001,79.709999,190.850006,34.060001,101.269997,58.240002,42.400002,97.550003,144.300003,58.0,44.84,76.82,30.35,80.279999,35.959999,95.260002,85.059998,112.980003,219.220001,50.700001,76.769997,103.080002
2014-07-22,93.370003,129.740005,110.059998,25.950001,132.580002,64.949995,86.209999,26.02,175.020004,80.540001,194.089996,34.790001,102.470001,58.669998,41.189999,96.269997,145.119995,58.43,44.830002,77.040001,30.49,80.099998,35.939999,91.629997,86.050003,110.860001,221.259995,50.98,76.639999,103.540001
2014-07-23,93.279999,126.709999,108.379997,25.68,133.880005,65.369999,86.040001,25.91,176.820007,81.019997,193.630005,34.5,102.190002,59.0,40.810001,95.349998,144.679993,58.110001,44.869999,77.370003,30.389999,79.989998,35.880001,91.779999,85.940002,109.730003,221.199997,50.91,76.989998,104.25
2014-07-24,93.150002,124.400002,105.040001,25.83,134.850006,65.199997,86.800003,25.940001,176.259995,81.199997,195.240005,34.25,102.199997,59.169998,40.970001,95.349998,145.130005,58.209999,44.400002,78.599998,30.34,80.260002,35.5,92.879997,85.68,108.949997,222.740005,51.049999,76.349998,104.279999
2014-07-25,91.93,123.199997,104.849998,25.969999,133.570007,64.929999,86.230003,25.790001,175.399994,81.029999,194.399994,34.25,102.110001,59.009998,41.0,95.720001,145.119995,58.150002,44.5,77.720001,30.190001,79.559998,35.540001,92.099998,84.68,108.879997,214.770004,51.279999,75.970001,103.18
2014-07-28,91.860001,123.059998,104.150002,25.92,133.240005,65.319997,87.150002,25.59,175.949997,81.07,195.779999,34.23,102.110001,59.189999,40.68,95.779999,145.529999,57.970001,43.970001,78.400002,30.1,79.260002,35.650002,91.879997,85.75,108.989998,214.220001,51.580002,75.709999,104.370003
2014-07-29,91.709999,122.32,104.690002,25.709999,132.419998,66.199994,86.199997,25.450001,175.539993,80.980003,194.570007,34.189999,101.959999,58.639999,40.349998,95.82,144.020004,58.580002,43.889999,78.099998,29.73,78.650002,36.59,91.120003,84.269997,107.330002,213.5,51.970001,75.440002,103.550003
2014-07-30,90.910004,122.290001,103.379997,25.629999,132.529999,65.389999,87.209999,25.639999,175.759995,81.760002,194.0,34.349998,102.300003,58.91,39.619999,95.949997,143.740005,58.080002,43.580002,79.610001,29.26,78.160004,36.360001,90.940002,82.949997,106.379997,214.059998,51.759998,74.779999,103.25
2014-07-31,88.0,120.480003,100.75,25.23,129.240005,64.309998,85.879997,25.15,172.869995,80.849998,191.669998,33.889999,100.089996,57.669998,39.290001,94.559998,140.889999,56.740002,43.16,77.129997,28.700001,77.32,35.59,89.559998,81.050003,105.150002,211.009995,50.419998,73.580002,98.940002
2014-08-01,86.470001,120.379997,100.519997,25.0,127.900002,64.209998,85.379997,25.35,170.25,79.75,189.149994,33.740002,99.900002,56.48,39.290001,94.300003,140.110001,56.799999,42.860001,76.779999,28.860001,79.650002,35.330002,89.610001,81.489998,104.75,211.809998,49.830002,73.540001,98.800003
2014-08-04,86.93,119.93,101.809998,25.17,128.169998,64.629994,87.239998,25.27,171.690002,80.029999,189.639999,34.049999,100.160004,56.650002,39.400002,94.309998,140.75,57.060001,43.369999,77.160004,28.75,79.220001,35.459999,89.900002,82.269997,105.050003,212.160004,50.209999,73.540001,100.129997
2014-08-05,86.360001,121.269997,101.5,24.969999,124.959999,64.029998,86.75,25.02,169.419998,80.029999,187.100006,32.82,99.82,56.060001,39.18,93.43,139.779999,56.029999,43.080002,76.919998,28.41,79.410004,35.110001,89.120003,80.989998,105.019997,210.539993,49.66,73.339996,98.199997
2014-08-06,86.400002,118.339996,101.489998,24.93,125.730003,64.769994,86.589996,25.440001,169.740005,80.519997,185.970001,32.849998,100.709999,56.23,39.919998,93.470001,139.550003,55.93,42.740002,77.139999,28.280001,81.089996,34.619999,89.699997,81.5,103.790001,210.690002,49.130001,74.199997,98.980003
2014-08-07,86.019997,119.839996,101.940002,24.860001,125.650002,64.4,85.510002,25.5,169.100006,80.470001,184.300003,32.68,99.93,55.91,39.349998,93.309998,139.130005,55.639999,43.23,76.349998,28.040001,80.139999,34.209999,89.900002,79.260002,104.220001,209.039993,48.650002,73.949997,98.269997
2014-08-08,87.470001,120.629997,103.279999,25.030001,127.860001,65.040001,86.849998,25.66,172.259995,82.43,186.630005,32.599998,101.080002,56.34,39.450001,93.550003,140.850006,56.549999,43.200001,77.059998,28.34,80.949997,34.470001,90.480003,80.120003,105.959999,210.460007,48.700001,74.669998,99.739998
2014-08-11,86.949997,120.800003,104.5,25.23,127.709999,65.029999,87.5,25.790001,172.460007,82.879997,187.470001,33.02,101.160004,56.32,39.57,93.529999,140.580002,56.66,43.200001,77.059998,28.25,81.480003,34.470001,90.660004,79.870003,105.720001,210.580002,48.669998,74.360001,98.730003
2014-08-12,87.080002,120.470001,104.330002,25.15,127.089996,65.489995,87.209999,25.610001,172.330002,82.919998,187.339996,33.130001,100.629997,56.349998,39.68,93.559998,140.880005,57.029999,43.52,76.730003,28.08,81.419998,34.639999,91.089996,80.220001,104.910004,210.300003,48.84,74.220001,98.489998
2014-08-13,87.400002,121.980003,105.160004,25.200001,127.599998,65.109999,87.599998,25.83,172.369995,83.120003,187.949997,34.099998,101.739998,56.720001,39.939999,93.959999,141.800003,57.849998,44.080002,77.25,28.209999,81.480003,34.689999,91.269997,81.510002,105.559998,211.429993,48.919998,74.029999,99.089996
2014-08-14,87.269997,124.110001,105.660004,24.540001,126.959999,65.199997,88.610001,25.879999,172.729996,83.860001,187.880005,33.939999,102.019997,56.98,40.18,93.660004,142.339996,58.779999,44.27,77.300003,28.73,81.949997,34.91,92.220001,81.82,105.769997,212.520004,49.0,74.389999,99.089996
2014-08-15,86.599998,123.160004,105.739998,24.43,126.099998,65.249999,89.279999,25.639999,171.899994,83.690002,187.380005,34.169998,101.169998,56.75,40.880001,93.790001,141.919998,58.610001,44.790001,77.129997,28.639999,81.779999,34.740002,92.129997,81.470001,105.629997,210.190002,48.799999,73.900002,99.029999
2014-08-18,87.160004,124.980003,106.980003,24.629999,126.300003,65.87,89.970001,26.07,174.550003,83.589996,189.360001,34.41,102.699997,57.23,41.349998,94.25,144.119995,58.419998,45.110001,78.550003,28.84,82.440002,34.650002,92.989998,82.339996,108.089996,214.320007,48.779999,74.489998,99.519997
2014-08-19,88.120003,125.580002,107.300003,24.639999,127.629997,66.29,90.089996,26.049999,173.960007,88.230003,190.070007,34.34,102.959999,57.560001,41.259998,94.449997,144.25,58.91,45.330002,78.510002,28.940001,82.690002,34.48,92.910004,83.470001,108.559998,215.0,48.700001,74.879997,99.489998
2014-08-20,88.489998,127.349998,107.699997,24.709999,127.489998,66.219998,89.839996,26.360001,174.029999,90.75,190.100006,34.5,103.209999,57.639999,41.25,94.190002,144.600006,59.48,44.950001,78.910004,28.889999,82.809998,34.529999,93.110001,83.43,109.709999,216.199997,48.82,74.959999,99.699997
2014-08-21,89.139999,127.5,107.970001,24.889999,127.93,66.300002,90.379997,26.43,175.149994,91.150002,191.229996,35.150002,104.190002,58.5,41.41,94.529999,144.5,58.849998,45.220001,78.940002,28.82,83.279999,34.639999,93.940002,83.769997,110.059998,215.75,48.869999,75.550003,99.279999
2014-08-22,88.879997,127.459999,107.309998,24.65,127.110001,65.859998,90.489998,26.15,175.470001,91.029999,190.410004,34.939999,103.099998,58.490002,41.119999,94.449997,144.130005,59.169998,45.150002,79.290001,28.92,83.389999,34.5,93.75,83.779999,109.389999,216.089996,48.639999,75.730003,98.5
2014-08-25,89.589996,128.330002,107.970001,24.700001,127.839996,66.15,90.379997,26.200001,177.869995,91.199997,191.160004,34.810001,103.230003,59.34,41.41,94.440002,144.699997,59.73,45.169998,80.010002,28.91,83.540001,34.509998,94.290001,84.239998,109.82,216.020004,49.150002,75.690002,98.75
2014-08-26,89.150002,128.600006,108.059998,24.809999,128.25,66.160002,90.019997,26.01,177.899994,91.629997,192.990005,34.799999,103.440002,59.740002,41.599998,94.110001,144.600006,60.200001,45.009998,79.480003,29.209999,83.379997,34.5,94.199997,85.120003,109.68,216.729996,49.25,75.519997,99.639999
2014-08-27,89.239998,128.199997,108.550003,24.799999,128.639999,65.93,90.370003,26.129999,177.809998,91.870003,192.25,34.790001,103.220001,59.59,41.599998,94.650002,143.940002,60.279999,44.869999,79.720001,29.49,83.309998,34.75,94.760002,86.379997,109.089996,217.130005,49.43,75.849998,99.529999
2014-08-28,89.019997,127.110001,108.650002,24.85,128.75,66.15,90.230003,26.01,177.649994,92.510002,192.0,34.650002,102.949997,59.16,41.630001,94.139999,143.979996,60.0,44.880001,78.82,29.379999,83.029999,34.740002,94.339996,86.339996,109.110001,214.600006,49.41,75.900002,99.57
2014-08-29,89.550003,126.800003,109.07,24.99,129.449997,66.11,89.879997,25.98,179.110001,93.5,192.300003,34.919998,103.730003,59.450001,41.720001,93.720001,144.0,60.110001,45.43,78.550003,29.389999,83.110001,34.959999,94.709999,86.68,107.980003,212.520004,49.82,75.5,99.459999
2014-09-02,89.720001,125.480003,108.919998,24.879999,127.540001,65.83,90.800003,25.85,179.770004,91.150002,191.559998,34.57,103.360001,59.669998,41.639999,92.800003,144.220001,59.790001,45.09,79.279999,29.26,82.980003,34.84,94.519997,86.389999,109.040001,214.729996,49.77,75.75,98.489998
2014-09-03,90.139999,125.940002,108.459999,25.040001,127.860001,65.819998,90.940002,25.950001,179.600006,89.0,191.949997,34.57,103.760002,59.700001,41.779999,93.139999,143.820007,60.48,44.959999,78.82,29.4,82.900002,34.970001,94.470001,86.790001,109.199997,214.899994,49.880001,76.010002,99.110001
2014-09-04,89.650002,125.459999,108.82,24.91,126.800003,65.919998,90.139999,25.959999,180.080002,89.93,190.679993,34.91,103.839996,59.709999,41.869999,93.010002,143.610001,60.080002,45.259998,79.919998,29.370001,83.699997,34.939999,94.260002,87.059998,109.220001,214.259995,49.720001,76.559998,98.360001
2014-09-05,89.610001,124.690002,108.540001,25.0,127.400002,65.999998,90.940002,26.1,179.75,91.610001,191.199997,35.0,104.419998,59.91,41.84,93.07,144.199997,61.18,45.91,82.040001,29.65,83.769997,35.150002,94.209999,87.75,108.699997,214.210007,49.939999,77.510002,99.260002
2014-09-08,88.93,127.980003,107.910004,24.950001,126.209999,65.359997,90.559998,26.08,180.110001,90.82,190.139999,35.330002,104.050003,59.889999,41.779999,92.5,144.889999,61.049999,46.470001,82.400002,29.4,83.32,35.009998,93.269997,87.910004,108.599998,215.770004,49.529999,76.529999,97.769997
2014-09-09,87.900002,128.210007,107.400002,24.860001,125.18,65.269995,89.599998,25.9,177.399994,88.93,189.990005,34.91,103.800003,59.060001,41.939999,91.089996,144.460007,60.560001,46.759998,81.839996,29.23,82.989998,34.66,92.849998,88.559998,108.669998,214.279999,48.900002,76.739998,97.389999
2014-09-10,88.410004,128.220001,105.93,24.93,124.279999,65.209999,89.519997,25.950001,179.869995,89.25,191.539993,35.02,104.989998,59.220001,42.169998,93.0,144.639999,60.759998,46.84,82.470001,29.440001,83.639999,34.700001,93.169998,87.25,108.5,216.880005,48.75,76.510002,96.809998
2014-09-11,88.419998,127.639999,105.589996,25.18,123.830002,65.129995,89.970001,26.02,181.0,89.220001,191.720001,35.02,104.550003,59.759998,41.950001,92.959999,144.350006,60.099998,47.0,81.82,29.629999,83.489998,34.849998,92.919998,87.080002,108.510002,214.949997,49.009998,76.099998,97.029999
2014-09-12,87.639999,126.949997,105.019997,25.16,122.660004,64.779996,89.669998,25.870001,183.169998,88.839996,191.279999,34.619999,104.580002,60.029999,41.459999,93.339996,143.940002,59.549999,46.700001,81.839996,29.43,83.260002,34.5,92.419998,86.18,108.349998,214.039993,48.400002,75.769997,95.779999
2014-09-15,87.379997,126.309998,104.860001,25.059999,124.239998,65.300001,90.080002,25.92,183.979996,89.379997,191.809998,34.540001,104.720001,59.939999,41.5,93.470001,144.479996,59.52,46.240002,81.610001,29.92,83.870003,34.689999,93.550003,86.029999,108.32,214.639999,48.560001,75.809998,96.290001
2014-09-16,88.360001,127.32,104.860001,25.219999,124.959999,65.83,90.269997,26.209999,184.039993,90.269997,192.960007,34.93,105.879997,59.990002,41.639999,93.75,144.850006,59.990002,46.759998,81.199997,30.049999,84.080002,34.950001,93.639999,87.160004,108.540001,217.300003,48.959999,76.32,97.43
2014-09-17,89.07,127.760002,103.989998,25.209999,124.720001,69.249996,90.330002,26.27,184.820007,91.220001,192.800003,34.98,106.190002,60.310001,41.610001,93.529999,145.369995,59.880001,46.52,81.510002,30.35,84.160004,35.02,93.650002,86.989998,108.029999,215.529999,49.209999,76.239998,97.080002
2014-09-18,90.099998,128.580002,104.339996,25.219999,124.139999,71.199997,90.339996,26.209999,187.889999,92.089996,193.75,35.169998,107.349998,61.32,41.790001,93.480003,146.839996,60.310001,46.68,81.970001,30.58,84.190002,35.16,94.779999,87.629997,108.519997,216.440002,49.689999,76.220001,96.610001
2014-09-19,89.699997,129.350006,102.510002,25.200001,124.800003,71.249999,90.489998,26.290001,186.199997,92.339996,194.0,34.82,107.989998,61.110001,42.049999,94.360001,146.690002,60.490002,47.52,81.809998,30.4,84.470001,35.470001,94.610001,87.800003,108.449997,216.25,50.349998,76.839996,97.120003
2014-09-22,88.989998,128.610001,100.900002,24.969999,123.489998,71.489999,89.290001,26.08,185.289993,91.889999,193.110001,34.709999,107.879997,60.91,42.220001,93.93,145.710007,60.580002,47.060001,80.709999,30.18,84.809998,35.5,94.599998,87.769997,106.470001,213.880005,50.18,76.309998,96.540001
2014-09-23,88.309998,127.379997,99.989998,24.700001,123.059998,71.039997,88.309998,26.02,185.089996,91.489998,191.619995,34.419998,107.459999,60.939999,41.889999,93.510002,144.369995,60.279999,46.560001,80.120003,30.049999,84.440002,35.259998,93.550003,86.589996,105.419998,212.460007,49.91,75.599998,96.029999
2014-09-24,88.519997,128.580002,101.199997,24.98,122.400002,72.829997,89.449997,25.93,187.809998,93.019997,192.309998,34.75,108.639999,61.630001,42.27,95.0,144.880005,60.360001,47.080002,80.839996,30.309999,85.239998,35.400002,94.790001,88.209999,106.07,214.410004,50.07,77.080002,95.82
2014-09-25,86.760002,127.139999,99.510002,24.540001,120.68,71.789996,88.07,25.549999,184.089996,91.900002,189.009995,34.139999,107.099998,60.150002,41.779999,94.160004,142.479996,59.639999,46.040001,79.75,29.98,84.330002,35.080002,93.699997,86.18,104.489998,210.710007,49.610001,76.120003,94.25
2014-09-26,88.370003,128.690002,100.379997,25.0,121.470001,72.499995,88.739998,25.629999,185.119995,92.839996,190.059998,34.259998,107.099998,60.560001,42.200001,94.699997,142.419998,59.389999,46.41,89.5,29.719999,84.580002,35.279999,94.400002,86.599998,105.239998,211.940002,49.77,76.489998,95.43
2014-09-29,87.949997,128.770004,99.830002,25.120001,120.550003,72.05,88.830002,25.42,183.830002,92.879997,189.639999,34.900002,106.540001,60.330002,42.25,96.220001,142.190002,59.41,46.439999,89.120003,29.77,84.440002,35.23,93.769997,86.510002,105.080002,210.929993,49.75,76.080002,94.43
2014-09-30,87.540001,127.379997,99.029999,25.17,119.32,71.759998,89.029999,25.620001,183.570007,91.739998,189.830002,34.82,106.589996,60.240002,42.66,94.809998,141.679993,59.279999,46.360001,89.199997,29.57,83.739998,35.240002,93.940002,86.25,105.599998,213.369995,49.990002,76.470001,94.050003
2014-10-01,85.809998,124.669998,97.610001,25.030001,117.650002,70.480004,87.489998,25.16,180.699997,91.019997,187.169998,33.990002,104.300003,59.77,42.740002,94.190002,139.179993,58.709999,45.900002,87.699997,29.15,83.139999,34.959999,93.099998,84.879997,103.839996,210.009995,49.43,76.120003,92.860001
2014-10-02,85.870003,124.169998,97.410004,25.059999,117.110001,70.230002,86.790001,25.120001,182.880005,92.239998,186.910004,33.52,103.849998,58.84,42.66,94.120003,138.669998,58.849998,45.759998,89.300003,29.059999,83.050003,34.970001,93.07,84.900002,103.239998,209.720001,49.290001,76.230003,93.300003
2014-10-03,87.160004,126.360001,97.389999,25.309999,117.709999,70.639996,88.449997,25.4,188.070007,93.540001,188.669998,34.029999,105.129997,60.299999,43.0,94.860001,140.169998,59.900002,46.09,90.290001,29.219999,83.790001,35.360001,94.459999,86.019997,104.419998,211.990005,49.709999,77.32,93.919998
2014-10-06,87.029999,126.260002,98.0,25.01,118.089996,70.160004,88.559998,25.219999,187.479996,93.260002,189.039993,34.110001,104.860001,60.18,43.599998,93.839996,140.339996,59.580002,46.09,89.220001,29.17,83.57,35.490002,94.699997,85.089996,104.220001,211.789993,50.080002,77.349998,94.519997
2014-10-07,85.349998,123.32,94.699997,24.639999,116.019997,69.000002,87.110001,24.809999,183.800003,92.470001,185.710007,33.470001,102.389999,59.27,43.919998,92.809998,137.679993,58.459999,45.529999,88.07,28.790001,83.160004,35.330002,93.660004,84.190002,101.419998,208.050003,49.68,77.300003,93.370003
2014-10-08,87.410004,124.980003,96.650002,24.66,117.949997,68.519993,88.110001,25.25,186.639999,94.089996,189.360001,34.27,104.910004,60.400002,44.549999,93.830002,141.410004,60.18,46.779999,88.830002,29.379999,84.18,35.150002,94.449997,86.620003,102.629997,212.360001,49.869999,78.239998,94.610001
2014-10-09,85.889999,122.760002,93.5,24.190001,114.510002,67.309998,85.709999,24.780001,181.270004,93.07,186.419998,33.619999,102.080002,59.080002,43.869999,92.720001,138.639999,59.209999,45.849998,87.230003,28.99,83.660004,34.66,93.889999,84.940002,99.940002,207.710007,48.93,77.860001,91.82
2014-10-10,84.989998,121.5,93.129997,23.34,113.889999,66.539999,86.269997,24.27,180.380005,92.550003,185.929993,31.91,101.230003,58.52,44.470001,92.300003,133.830002,58.66,44.029999,87.190002,29.129999,84.690002,34.25,94.040001,85.389999,99.940002,204.979996,48.939999,78.290001,91.599998
2014-10-13,82.779999,120.449997,91.68,22.93,112.029999,65.709996,83.910004,23.950001,178.770004,90.599998,183.520004,31.469999,99.120003,58.16,44.07,90.730003,132.899994,56.139999,43.650002,85.389999,28.469999,83.370003,33.82,93.519997,83.949997,99.309998,204.279999,48.369999,77.559998,90.839996
2014-10-14,82.739998,122.290001,92.800003,23.059999,109.779999,65.879994,84.139999,24.1,178.699997,90.099998,183.800003,32.139999,97.010002,57.990002,43.639999,91.099998,134.179993,56.330002,43.73,85.089996,28.459999,83.550003,33.84,93.68,82.82,100.120003,202.720001,48.220001,77.980003,90.550003
2014-10-15,80.93,120.190002,92.589996,22.959999,109.269997,66.429997,82.080002,24.280001,177.240005,87.849998,181.75,31.280001,98.209999,55.529999,43.23,90.440002,134.220001,54.73,43.220001,85.18,28.190001,82.949997,33.869999,91.989998,82.160004,99.169998,200.25,47.919998,75.199997,90.220001
2014-10-16,80.239998,120.290001,93.239998,22.82,111.059998,66.23,81.739998,24.25,172.580002,88.879997,179.839996,30.85,96.779999,55.080002,42.560001,89.910004,135.050003,53.43,42.740002,87.040001,27.700001,82.239998,33.639999,91.809998,85.389999,99.230003,203.0,47.669998,73.82,90.599998
2014-10-17,82.580002,123.239998,95.050003,23.25,111.800003,66.980003,83.830002,24.82,176.910004,90.239998,182.050003,31.379999,98.699997,56.200001,42.880001,91.040001,137.399994,54.02,43.630001,87.18,27.83,83.269997,34.080002,93.239998,88.18,101.529999,206.0,48.07,74.099998,91.209999
2014-10-20,84.010002,124.309998,94.029999,22.93,111.489998,67.809994,85.519997,25.030001,177.839996,91.849998,169.100006,31.58,99.199997,56.630001,43.290001,91.589996,137.600006,54.049999,44.080002,88.900002,27.93,84.18,34.279999,93.199997,88.540001,101.480003,207.850006,48.48,75.139999,91.769997
2014-10-21,85.639999,127.120003,95.889999,23.51,115.089996,68.819998,87.540001,25.450001,180.179993,94.199997,163.229996,32.610001,100.360001,57.93,40.68,91.010002,140.929993,55.130001,44.880001,90.639999,28.280001,84.610001,34.619999,94.239998,90.949997,101.980003,213.309998,48.689999,76.019997,93.650002
